title,price_raw,price,is_negotiable,date_raw,date,category_path,level1,level2,level3,level4,region,city,district,link
Kominek Amelia 24 kW z płaszczem wodnym,5 000 zł,5000,False,Odświeżono dnia 04 maja 2026,2026-05-04,Dom i Ogród > Ogrzewanie > Kominki,Dom i Ogród,Ogrzewanie,Kominki,,Łódzkie,Opoczno,,https://www.olx.pl/d/oferta/kominek-amelia-24-kw-z-plaszczem-wodnym-CID628-ID1afw1y.html?search_reason=search%7Cpromoted
Asus TUF Gaming rtx 3060 Ti 8GB OC V2 LHR w świetnym stanie.,1 100 zł,1100,False,23 kwietnia 2026,2026-04-23,Elektronika > Komputery > Podzespoły i części > Karty graficzne,Elektronika,Komputery,Podzespoły i części,Karty graficzne,Opolskie,Chmielowice,,https://www.olx.pl/d/oferta/asus-tuf-gaming-rtx-3060-ti-8gb-oc-v2-lhr-w-swietnym-stanie-CID99-ID198l7I.html?search_reason=search%7Cpromoted
Damski kardigan Levi's M,50 zł,50,False,Odświeżono dnia 04 maja 2026,2026-05-04,Moda > Ubrania damskie > Kardigany,Moda,Ubrania damskie,Kardigany,,Wielkopolskie,Borówiec,,https://www.olx.pl/d/oferta/damski-kardigan-levis-m-CID87-ID16MnFF.html?search_reason=search%7Cpromoted
Kurtka chłopięca Quechua z podpinką 140-150cm 10-11lat,40 zł,40,False,Dzisiaj o 15:42,2026-05-05,Dla Dzieci > Ubranka dla chłopców > Kurtki i płaszcze,Dla Dzieci,Ubranka dla chłopców,Kurtki i płaszcze,,Kujawsko-pomorskie,Bydgoszcz,,https://www.olx.pl/d/oferta/kurtka-chlopieca-quechua-z-podpinka-140-150cm-10-11lat-CID88-ID15LbsA.html?search_reason=search%7Corganic
Przebudzenie Anthony de Mello,40 zł,40,False,Dzisiaj o 15:42,2026-05-05,Muzyka i Edukacja > Książki > Literatura,Muzyka i Edukacja,Książki,Literatura,,Śląskie,Jaworzno,,https://www.olx.pl/d/oferta/przebudzenie-anthony-de-mello-CID751-ID13rsu9.html?search_reason=search%7Corganic
vw touran 10-15r serwo pompa hamulcowa 1k1611301d,75 zł,75,False,Dzisiaj o 15:42,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/vw-touran-10-15r-serwo-pompa-hamulcowa-1k1611301d-ID6I2TSV.html
ibiza iv fabia ii polo 6q chłodnica klimatyzacji,75 zł,75,False,Dzisiaj o 15:42,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/ibiza-iv-fabia-ii-polo-6q-chlodnica-klimatyzacji-ID6I2TU7.html
Kia Ceed II 1.6 1.6 CRDi 128KM Dream Team Edition,29 900 złdo negocjacji,29900,True,Odświeżono dzisiaj o 15:42,2026-05-05,Motoryzacja > Samochody osobowe > Kia,Motoryzacja,Samochody osobowe,Kia,,Kujawsko-pomorskie,Jabłonowo Pomorskie,,https://www.olx.pl/d/oferta/kia-ceed-ii-1-6-1-6-crdi-128km-dream-team-edition-CID5-ID19HvnF.html?search_reason=search%7Corganic
"Bateria umywalkowa krótko używana, sprawna",60 zł,60,False,Dzisiaj o 15:42,2026-05-05,Budowa i Remont > Łazienka > Baterie łazienkowe,Budowa i Remont,Łazienka,Baterie łazienkowe,,Małopolskie,Nowy Sącz,,https://www.olx.pl/d/oferta/bateria-umywalkowa-krotko-uzywana-sprawna-CID5216-ID14mWv9.html?search_reason=search%7Corganic
Bluza narzuta Shein 12 lat lub S,5 zł,5,False,Dzisiaj o 15:42,2026-05-05,Moda > Ubrania damskie > Bluzy,Moda,Ubrania damskie,Bluzy,,Dolnośląskie,Lubań,,https://www.olx.pl/d/oferta/bluza-narzuta-shein-12-lat-lub-s-CID87-ID110JbE.html?search_reason=search%7Corganic
"Etui na iPhone 7 ,8 ,se",25 zł,25,False,Dzisiaj o 15:42,2026-05-05,Elektronika > Telefony > Akcesoria > Etui,Elektronika,Telefony,Akcesoria,Etui,Opolskie,Grabów,,https://www.olx.pl/d/oferta/etui-na-iphone-7-8-se-CID99-IDXq2xB.html?search_reason=search%7Corganic
Plakat filmowy ROCKETMAN/Elton John/Oryginał z 2019 roku.,70 złdo negocjacji,70,True,Dzisiaj o 15:42,2026-05-05,Antyki i Kolekcje > Sztuka > Plakat,Antyki i Kolekcje,Sztuka,Plakat,,Śląskie,Czechowice-Dziedzice,,https://www.olx.pl/d/oferta/plakat-filmowy-rocketman-elton-john-oryginal-z-2019-roku-CID4042-IDSTYKh.html?search_reason=search%7Corganic
"Letnia, zwiewna sukienka czarna w kolorowe kwiaty, rozmiar XL",35 zł,35,False,Dzisiaj o 15:42,2026-05-05,Moda > Ubrania damskie > Sukienki > Sukienki letnie,Moda,Ubrania damskie,Sukienki,Sukienki letnie,Łódzkie,Pabianice,,https://www.olx.pl/d/oferta/letnia-zwiewna-sukienka-czarna-w-kolorowe-kwiaty-rozmiar-xl-CID87-ID16AeSG.html?search_reason=search%7Corganic
Dzieńdobry Bluzka Oversize Piwonie,100 zł,100,False,Odświeżono dnia 04 maja 2026,2026-05-04,Moda > Ubrania damskie > Bluzki i koszule > Bluzki,Moda,Ubrania damskie,Bluzki i koszule,Bluzki,Małopolskie,Kraków,Czyżyny,https://www.olx.pl/d/oferta/dziendobry-bluzka-oversize-piwonie-CID87-ID137VCv.html?search_reason=search%7Cpromoted
SPRĘŻARKA KLIMATYZACJI VW PASSAT B6 2.0 TDI SPRĘŻARKA KLIMY PASSAT B6,129 złdo negocjacji,129,True,Dzisiaj o 10:52,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/sprezarka-klimatyzacji-vw-passat-b6-2-0-tdi-sprezarka-klimy-passat-b6-ID6I2Pq0.html
Nowe mieszkanie z tarasem 25mkw oraz z Jacuzzi,409 000 zł,409000,False,23 kwietnia 2026,2026-04-23,,,,,,,,,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-z-tarasem-25mkw-oraz-z-jacuzzi-ID4yBYS
Matchbox Scania p 360 fire truck resorek autko nowy,"16,99 zł",1699,False,Dzisiaj o 15:42,2026-05-05,Dla Dzieci > Zabawki > Samochody i pojazdy,Dla Dzieci,Zabawki,Samochody i pojazdy,,Małopolskie,Kraków,Mistrzejowice,https://www.olx.pl/d/oferta/matchbox-scania-p-360-fire-truck-resorek-autko-nowy-CID88-ID12RTuz.html?search_reason=search%7Corganic
Littlest Pet Shop,35 zł,35,False,Dzisiaj o 15:42,2026-05-05,Dla Dzieci > Zabawki > Figurki,Dla Dzieci,Zabawki,Figurki,,Wielkopolskie,Poznań,Chartowo,https://www.olx.pl/d/oferta/littlest-pet-shop-CID88-IDZgaYZ.html?search_reason=search%7Corganic
Krótka spódnica mini moro z kieszeniami rozmiar L,15 zł,15,False,Dzisiaj o 15:42,2026-05-05,Moda > Ubrania damskie > Spódnice,Moda,Ubrania damskie,Spódnice,,Małopolskie,Kraków,Bronowice,https://www.olx.pl/d/oferta/krotka-spodnica-mini-moro-z-kieszeniami-rozmiar-l-CID87-IDWuGep.html?search_reason=search%7Corganic
Citroën C4 Picasso C4 Picasso,32 000 zł,32000,False,Dzisiaj o 15:42,2026-05-05,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/citroen-c4-picasso-c4-picasso-ID6I2Rod.html
Buty z ellesse...,"149,90 złdo negocjacji",14990,True,Dzisiaj o 15:42,2026-05-05,Moda > Buty damskie > Pozostałe,Moda,Buty damskie,Pozostałe,,Małopolskie,Milonki,,https://www.olx.pl/d/oferta/buty-z-ellesse-CID87-ID19FPaZ.html?search_reason=search%7Corganic
Domek dla lalek - willa domek zabawka Prezent,119 zł,119,False,Dzisiaj o 15:42,2026-05-05,Dla Dzieci > Zabawki > Lalki i akcesoria > Domki dla lalek,Dla Dzieci,Zabawki,Lalki i akcesoria,Domki dla lalek,Opolskie,Kluczbork,,https://www.olx.pl/d/oferta/domek-dla-lalek-willa-domek-zabawka-prezent-CID88-ID18A99B.html?search_reason=search%7Corganic
Uchwyt/zawieszka na ścianę do Linksys Velop (x2),15 zł,15,False,Dzisiaj o 15:42,2026-05-05,Elektronika > Komputery > Urządzenia sieciowe > Pozostałe,Elektronika,Komputery,Urządzenia sieciowe,Pozostałe,Mazowieckie,Warszawa,Mokotów,https://www.olx.pl/d/oferta/uchwyt-zawieszka-na-sciane-do-linksys-velop-x2-CID99-ID18a4FF.html?search_reason=search%7Corganic
koszulka chłopięca firmy Engelbert Strauss,45 złdo negocjacji,45,True,Dzisiaj o 15:42,2026-05-05,Dla Dzieci > Ubranka dla chłopców > Bluzki i koszulki > Koszulki z długim rękawem,Dla Dzieci,Ubranka dla chłopców,Bluzki i koszulki,Koszulki z długim rękawem,Dolnośląskie,Wrocław,Stare Miasto,https://www.olx.pl/d/oferta/koszulka-chlopieca-firmy-engelbert-strauss-CID88-ID16xTuB.html?search_reason=search%7Corganic
Koszulka Karl Kani,49 zł,49,False,Dzisiaj o 15:42,2026-05-05,Moda > Ubrania męskie > T-shirty i podkoszulki > T-shirty,Moda,Ubrania męskie,T-shirty i podkoszulki,T-shirty,Dolnośląskie,Wrocław,Fabryczna,https://www.olx.pl/d/oferta/koszulka-karl-kani-CID87-ID13REsI.html?search_reason=search%7Corganic
Poszewka na kołdrę na poduszkę ochraniacz pościel poszwa otulacz okryc,75 zł,75,False,Dzisiaj o 15:42,2026-05-05,Dla Dzieci > Akcesoria dla niemowląt > Akcesoria do spania,Dla Dzieci,Akcesoria dla niemowląt,Akcesoria do spania,,Małopolskie,Kraków,Bieńczyce,https://www.olx.pl/d/oferta/poszewka-na-koldre-na-poduszke-ochraniacz-posciel-poszwa-otulacz-okryc-CID88-IDUcmil.html?search_reason=search%7Corganic
"Podpalacz, nowa w folii",40 zł,40,False,09 kwietnia 2026,2026-04-09,Sport i Hobby > Gry planszowe,Sport i Hobby,Gry planszowe,,,Łódzkie,Łódź,Polesie,https://www.olx.pl/d/oferta/podpalacz-nowa-w-folii-CID767-ID1a8UuB.html?search_reason=search%7Cpromoted
Peugeot 2008 PureTech 130 | Active+ Opcje | Salon PL | GWARANCJA | od Dealera RiA,49 900 zł,49900,False,04 maja 2026,2026-05-04,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/peugeot-2008-puretech-130-active-opcje-salon-pl-gwarancja-od-dealera-ria-ID6I2KQo.html
"Laptop Dell Latitude 5520 15,6 i5-1135G7 16 GB RAM WIN 11 PRO 256GB SSD",1 000 zł,1000,False,29 kwietnia 2026,2026-04-29,Elektronika > Komputery > Laptopy > Dell,Elektronika,Komputery,Laptopy,Dell,Łódzkie,Łódź,Śródmieście,https://www.olx.pl/d/oferta/laptop-dell-latitude-5520-15-6-i5-1135g7-16-gb-ram-win-11-pro-256gb-ssd-CID99-ID1aqylC.html?search_reason=search%7Cpromoted
bmw x5 f15 x6 f16 obudowa filtra kabinowego 9245587,75 zł,75,False,Dzisiaj o 15:01,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/bmw-x5-f15-x6-f16-obudowa-filtra-kabinowego-9245587-ID6I2TTM.html
Koszula męska IDENTIC XXL,11 zł,11,False,Dzisiaj o 15:42,2026-05-05,Moda > Ubrania męskie > Koszule > Pozostałe koszule,Moda,Ubrania męskie,Koszule,Pozostałe koszule,Opolskie,Opole,,https://www.olx.pl/d/oferta/koszula-meska-identic-xxl-CID87-ID1a5I0s.html?search_reason=search%7Corganic
Nowoczesny obraz 3D różowy,250 zł,250,False,Dzisiaj o 15:42,2026-05-05,Dom i Ogród > Wyposażenie wnętrz > Dekoracje > Obrazki i obrazy,Dom i Ogród,Wyposażenie wnętrz,Dekoracje,Obrazki i obrazy,Małopolskie,Kraków,Prądnik Biały,https://www.olx.pl/d/oferta/nowoczesny-obraz-3d-rozowy-CID628-ID18U96t.html?search_reason=search%7Corganic
Bombka świąteczna ze zdjęciem,12 zł,12,False,Dzisiaj o 15:42,2026-05-05,Dom i Ogród > Wyposażenie wnętrz > Ozdoby okolicznościowe,Dom i Ogród,Wyposażenie wnętrz,Ozdoby okolicznościowe,,Warmińsko-mazurskie,Stawiguda,,https://www.olx.pl/d/oferta/bombka-swiateczna-ze-zdjeciem-CID628-ID18A98h.html?search_reason=search%7Corganic
Ciepła bluza polarek na suwak z kapturem Next r. 98 dla chłopca,23 zł,23,False,Dzisiaj o 15:42,2026-05-05,Dla Dzieci > Ubranka dla chłopców > Bluzy,Dla Dzieci,Ubranka dla chłopców,Bluzy,,Mazowieckie,Wola Rębkowska,,https://www.olx.pl/d/oferta/ciepla-bluza-polarek-na-suwak-z-kapturem-next-r-98-dla-chlopca-CID88-IDSMfDv.html?search_reason=search%7Corganic
bmw f45 f46 silniczek wycieraczki tył oryg 7356220,75 zł,75,False,Dzisiaj o 15:42,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/bmw-f45-f46-silniczek-wycieraczki-tyl-oryg-7356220-ID6I2TTn.html
Słoma w balach 130 2025r,60 zł,60,False,Odświeżono dzisiaj o 15:42,2026-05-05,Rolnictwo > Produkty rolne,Rolnictwo,Produkty rolne,,,Dolnośląskie,Bukołowo,,https://www.olx.pl/d/oferta/sloma-w-balach-130-2025r-CID757-ID1aqHRa.html?search_reason=search%7Corganic
Encyklopedia biologia,15 zł,15,False,Dzisiaj o 15:42,2026-05-05,Muzyka i Edukacja > Książki > Książki naukowe,Muzyka i Edukacja,Książki,Książki naukowe,,Lubelskie,Lublin,,https://www.olx.pl/d/oferta/encyklopedia-biologia-CID751-ID19FP8P.html?search_reason=search%7Corganic
"4szt. 225/55/17 97W Bridgestone Turanza T001 4,5mm 2018r [ 8029 ]",230 zł,230,False,Odświeżono dzisiaj o 15:42,2026-05-05,Motoryzacja > Opony i Felgi > Opony,Motoryzacja,Opony i Felgi,Opony,,Mazowieckie,Sokołów Podlaski,,https://www.olx.pl/d/oferta/4szt-225-55-17-97w-bridgestone-turanza-t001-4-5mm-2018r-8029-CID5-ID19tXDg.html?search_reason=search%7Corganic
Torebka damska na ramię,20 zł,20,False,Dzisiaj o 15:42,2026-05-05,Moda > Torby i torebki > Torby na ramię,Moda,Torby i torebki,Torby na ramię,,Śląskie,Kuźnica Masłońska,,https://www.olx.pl/d/oferta/torebka-damska-na-ramie-CID87-ID10a6Bh.html?search_reason=search%7Corganic
Remonty i wykończenia wnętrz,,,False,Odświeżono dzisiaj o 12:32,2026-05-05,Usługi > Usługi budowlane i remontowe > Remonty i wykończenia wnętrz,Usługi,Usługi budowlane i remontowe,Remonty i wykończenia wnętrz,,Małopolskie,Świniarsko,,https://www.olx.pl/d/oferta/remonty-i-wykonczenia-wnetrz-CID4371-ID13KJxd.html?search_reason=search%7Cpromoted
Kosa spalinowa Stihl FS 94- 90,1 000 zł,1000,False,Odświeżono dnia 04 maja 2026,2026-05-04,Dom i Ogród > Ogród > Kosiarki > Podkaszarki i kosy,Dom i Ogród,Ogród,Kosiarki,Podkaszarki i kosy,Dolnośląskie,Trzebnica,,https://www.olx.pl/d/oferta/kosa-spalinowa-stihl-fs-94-90-CID628-ID16iGBC.html?search_reason=search%7Cpromoted
Samochód osobowy,11 500 złdo negocjacji,11500,True,04 maja 2026,2026-05-04,Motoryzacja > Samochody osobowe > Audi,Motoryzacja,Samochody osobowe,Audi,,Świętokrzyskie,Kielce,,https://www.olx.pl/d/oferta/samochod-osobowy-CID5-ID1a5zFk.html?search_reason=search%7Cpromoted
Amplituner Denon DRA-800H,1 900 zł,1900,False,Dzisiaj o 15:42,2026-05-05,Elektronika > Sprzęt audio > Amplitunery,Elektronika,Sprzęt audio,Amplitunery,,Zachodniopomorskie,Choszczno,,https://www.olx.pl/d/oferta/amplituner-denon-dra-800h-CID99-IDYKZJP.html?search_reason=search%7Corganic
Sukienka ciążowa czarna Sinsay,20 zł,20,False,Dzisiaj o 15:42,2026-05-05,Moda > Ubrania damskie > Sukienki > Sukienki codzienne,Moda,Ubrania damskie,Sukienki,Sukienki codzienne,Łódzkie,Łowicz,,https://www.olx.pl/d/oferta/sukienka-ciazowa-czarna-sinsay-CID87-IDV02kU.html?search_reason=search%7Corganic
Płyta szalunkowa Stemple budowlane Szalunki Sklejka Dźwigar H 20,35 zł,35,False,Odświeżono dzisiaj o 15:42,2026-05-05,Budowa i Remont > Stemple i szalunki > Stemple,Budowa i Remont,Stemple i szalunki,Stemple,,Małopolskie,Kraków,Bieńczyce,https://www.olx.pl/d/oferta/plyta-szalunkowa-stemple-budowlane-szalunki-sklejka-dzwigar-h-20-CID5216-IDMnyo0.html?search_reason=search%7Corganic
"Spodnie jeansy Feewear, 28/34 niebieskie, nowe",11 złdo negocjacji,11,True,Dzisiaj o 15:42,2026-05-05,Moda > Ubrania damskie > Spodnie jeansowe > Pozostałe,Moda,Ubrania damskie,Spodnie jeansowe,Pozostałe,Świętokrzyskie,Skarżysko-Kamienna,,https://www.olx.pl/d/oferta/spodnie-jeansy-feewear-28-34-niebieskie-nowe-CID87-ID1w6qh.html?search_reason=search%7Corganic
skoda yeti 5l0 głośnik drzwi przód przedni oryg 1z0035411n,75 zł,75,False,Dzisiaj o 15:42,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/skoda-yeti-5l0-glosnik-drzwi-przod-przedni-oryg-1z0035411n-ID6I2TTY.html
Bluzka chłopięca rozmiar 116 nowa,39 zł,39,False,Odświeżono dzisiaj o 15:42,2026-05-05,Dla Dzieci > Ubranka dla chłopców > Bluzki i koszulki > T-shirty,Dla Dzieci,Ubranka dla chłopców,Bluzki i koszulki,T-shirty,Śląskie,Mszana,,https://www.olx.pl/d/oferta/bluzka-chlopieca-rozmiar-116-nowa-CID88-ID1apXEe.html?search_reason=search%7Corganic
Bluzka na dlugi rekaw z haftem w kwiaty,15 zł,15,False,Dzisiaj o 15:42,2026-05-05,Moda > Ubrania damskie > Bluzki i koszule > Bluzki,Moda,Ubrania damskie,Bluzki i koszule,Bluzki,Dolnośląskie,Polkowice,,https://www.olx.pl/d/oferta/bluzka-na-dlugi-rekaw-z-haftem-w-kwiaty-CID87-ID16XtBa.html?search_reason=search%7Corganic
"Spódniczka name it 146 cm 
Idealna na lato, kilka falban-wartsw
W pasi",12 zł,12,False,Dzisiaj o 15:42,2026-05-05,Dla Dzieci > Ubranka dla dziewczynek > Spódniczki,Dla Dzieci,Ubranka dla dziewczynek,Spódniczki,,Wielkopolskie,Gostyń,,https://www.olx.pl/d/oferta/spodniczka-name-it-146-cm-idealna-na-lato-kilka-falban-wartsww-pasi-CID88-ID16awcR.html?search_reason=search%7Corganic
Używana koszulka Barcelony,20 zł,20,False,Odświeżono dzisiaj o 15:42,2026-05-05,Moda > Ubrania męskie > T-shirty i podkoszulki > T-shirty,Moda,Ubrania męskie,T-shirty i podkoszulki,T-shirty,Dolnośląskie,Czaple,,https://www.olx.pl/d/oferta/uzywana-koszulka-barcelony-CID87-ID153Wor.html?search_reason=search%7Corganic
Szklany wazon terrarium,35 zł,35,False,Dzisiaj o 15:42,2026-05-05,Dom i Ogród > Wyposażenie wnętrz > Dekoracje > Wazony,Dom i Ogród,Wyposażenie wnętrz,Dekoracje,Wazony,Dolnośląskie,Lubin,,https://www.olx.pl/d/oferta/szklany-wazon-terrarium-CID628-ID14nWIq.html?search_reason=search%7Corganic
SPRĘŻARKA KLIMATYZACJI VW PASSAT B6 2.0 TDI SPRĘŻARKA KLIMY PASSAT B6,129 złdo negocjacji,129,True,Dzisiaj o 10:52,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/sprezarka-klimatyzacji-vw-passat-b6-2-0-tdi-sprezarka-klimy-passat-b6-ID6I2Pq0.html
"VW GOLF VII / AUDI A3 8V 12- / LEON III 3 OSŁONA PODWOZIA PRAWA , NR 5Q0825202 , NR AUKCJI OSŁ536",100 zł,100,False,Dzisiaj o 14:31,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/vw-golf-vii-audi-a3-8v-12-leon-iii-3-oslona-podwozia-prawa-nr-5q0825202-nr-aukcji-osl536-ID6FbfmD.html
Peugeot 2008 PureTech 130 | Active+ Opcje | Salon PL | GWARANCJA | od Dealera RiA,49 900 zł,49900,False,04 maja 2026,2026-05-04,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/peugeot-2008-puretech-130-active-opcje-salon-pl-gwarancja-od-dealera-ria-ID6I2KQo.html
używany rozgałęźnik hdmi 4k,149 zł,149,False,Dzisiaj o 15:44,2026-05-05,Elektronika > Komputery > Akcesoria komputerowe > Kable i przejściówki,Elektronika,Komputery,Akcesoria komputerowe,Kable i przejściówki,Warmińsko-mazurskie,Elbląg,,https://www.olx.pl/d/oferta/uzywany-rozgaleznik-hdmi-4k-CID99-ID17Ldp7.html?search_reason=search%7Corganic
Wkład na sztućce grafitowy 340x470,15 zł,15,False,Dzisiaj o 15:44,2026-05-05,Dom i Ogród > Wyposażenie wnętrz > Zastawa stołowa > Sztućce,Dom i Ogród,Wyposażenie wnętrz,Zastawa stołowa,Sztućce,Lubelskie,Wilczyn,,https://www.olx.pl/d/oferta/wklad-na-sztucce-grafitowy-340x470-CID628-ID15N97D.html?search_reason=search%7Corganic
OBRAZ KONIE-do postawienia lub powieszenia na ścianę,30 zł,30,False,Dzisiaj o 15:44,2026-05-05,Dom i Ogród > Wyposażenie wnętrz > Dekoracje > Obrazki i obrazy,Dom i Ogród,Wyposażenie wnętrz,Dekoracje,Obrazki i obrazy,Śląskie,Cieszyn,,https://www.olx.pl/d/oferta/obraz-konie-do-postawienia-lub-powieszenia-na-sciane-CID628-ID11UO18.html?search_reason=search%7Corganic
Kalosze dziecięce demar 24/25 (16.4cm),20 zł,20,False,Dzisiaj o 15:44,2026-05-05,Dla Dzieci > Buciki,Dla Dzieci,Buciki,,,Lubelskie,Lublin,,https://www.olx.pl/d/oferta/kalosze-dzieciece-demar-24-25-16-4cm-CID88-ID10BspA.html?search_reason=search%7Corganic
Buty sprandi. 22/23 rozmiar,50 zł,50,False,Dzisiaj o 15:44,2026-05-05,Dla Dzieci > Buciki,Dla Dzieci,Buciki,,,Śląskie,Rybnik,,https://www.olx.pl/d/oferta/buty-sprandi-22-23-rozmiar-CID88-IDXq2EI.html?search_reason=search%7Corganic
Ciepły sweter z golfem w ciemnozielonym kolorze,18 zł,18,False,Dzisiaj o 15:44,2026-05-05,Moda > Ubrania damskie > Swetry,Moda,Ubrania damskie,Swetry,,Śląskie,Bielsko-Biała,,https://www.olx.pl/d/oferta/cieply-sweter-z-golfem-w-ciemnozielonym-kolorze-CID87-ID19hGEq.html?search_reason=search%7Corganic
MOGE GB12 struny do gitary akustycznej 12-53 z powłoką antykorozyjną,"14,90 zł",1490,False,Dzisiaj o 15:44,2026-05-05,Muzyka i Edukacja > Instrumenty > Gitary > Części i akcesoria do gitar,Muzyka i Edukacja,Instrumenty,Gitary,Części i akcesoria do gitar,Śląskie,Aleksandria Pierwsza,,https://www.olx.pl/d/oferta/moge-gb12-struny-do-gitary-akustycznej-12-53-z-powloka-antykorozyjna-CID751-ID19hGE1.html?search_reason=search%7Corganic
Z114 Kabel Przewód USB-A Do USB-C Czarny Solidny Do Ładowania Danych,5 zł,5,False,Dzisiaj o 15:44,2026-05-05,Elektronika > Telefony > Akcesoria > Kable,Elektronika,Telefony,Akcesoria,Kable,Łódzkie,Sieradz,,https://www.olx.pl/d/oferta/z114-kabel-przewod-usb-a-do-usb-c-czarny-solidny-do-ladowania-danych-CID99-ID19hGsv.html?search_reason=search%7Corganic
"Tunika, sukienka Diverse rozm. XL",40 zł,40,False,Dzisiaj o 15:44,2026-05-05,Moda > Ubrania damskie > Sukienki > Tuniki,Moda,Ubrania damskie,Sukienki,Tuniki,Dolnośląskie,Radwanice,,https://www.olx.pl/d/oferta/tunika-sukienka-diverse-rozm-xl-CID87-ID12TSq0.html?search_reason=search%7Corganic
GRUN zestaw palników stalowych TOTAL (mały 35mm) + nóż + szybkozłączka,1 779 zł,1779,False,Dzisiaj o 15:44,2026-05-05,Dom i Ogród > Narzędzia > Narzędzia ręczne,Dom i Ogród,Narzędzia,Narzędzia ręczne,,Mazowieckie,Warszawa,Bemowo,https://www.olx.pl/d/oferta/grun-zestaw-palnikow-stalowych-total-maly-35mm-noz-szybkozlaczka-CID628-ID13s9GS.html?search_reason=search%7Corganic
"Laptop Dell Latitude 5520 15,6 i5-1135G7 16 GB RAM WIN 11 PRO 256GB SSD",1 000 zł,1000,False,29 kwietnia 2026,2026-04-29,Elektronika > Komputery > Laptopy > Dell,Elektronika,Komputery,Laptopy,Dell,Łódzkie,Łódź,Śródmieście,https://www.olx.pl/d/oferta/laptop-dell-latitude-5520-15-6-i5-1135g7-16-gb-ram-win-11-pro-256gb-ssd-CID99-ID1aqylC.html?search_reason=search%7Cpromoted
Remonty i wykończenia wnętrz,,,False,Odświeżono dzisiaj o 12:32,2026-05-05,Usługi > Usługi budowlane i remontowe > Remonty i wykończenia wnętrz,Usługi,Usługi budowlane i remontowe,Remonty i wykończenia wnętrz,,Małopolskie,Świniarsko,,https://www.olx.pl/d/oferta/remonty-i-wykonczenia-wnetrz-CID4371-ID13KJxd.html?search_reason=search%7Cpromoted
Kosa spalinowa Stihl FS 94- 90,1 000 zł,1000,False,Odświeżono dnia 04 maja 2026,2026-05-04,Dom i Ogród > Ogród > Kosiarki > Podkaszarki i kosy,Dom i Ogród,Ogród,Kosiarki,Podkaszarki i kosy,Dolnośląskie,Trzebnica,,https://www.olx.pl/d/oferta/kosa-spalinowa-stihl-fs-94-90-CID628-ID16iGBC.html?search_reason=search%7Cpromoted
Eleganckie spodnie  ZARA,50 złdo negocjacji,50,True,Dzisiaj o 15:44,2026-05-05,Moda > Ubrania damskie > Spodnie > Klasyczne spodnie,Moda,Ubrania damskie,Spodnie,Klasyczne spodnie,Dolnośląskie,Wrocław,Krzyki,https://www.olx.pl/d/oferta/eleganckie-spodnie-zara-CID87-ID12ovSG.html?search_reason=search%7Corganic
Kask rowerowy Disney Frozen rozmiar SX dziewczynka,15 zł,15,False,Dzisiaj o 15:44,2026-05-05,Sport i Hobby > Rowery > Akcesoria rowerowe > Kaski i ochraniacze,Sport i Hobby,Rowery,Akcesoria rowerowe,Kaski i ochraniacze,Łódzkie,Łódź,Bałuty,https://www.olx.pl/d/oferta/kask-rowerowy-disney-frozen-rozmiar-sx-dziewczynka-CID767-ID110JpF.html?search_reason=search%7Corganic
